timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,CH4,V0,Rs/R0,CH4LR,variance
2022-05-25 19:16:20.225625,30418,1.16035,15.5,100.0,0.01326,1004.7,0,17.047,17.538,1.14312,0.87361,17.573,-0.53
2022-05-25 19:20:58.077827,30474,1.16249,15.6,100.0,0.01328,1004.7,0,18.125,18.34,1.14358,0.86346,18.392,-0.27
2022-05-25 19:25:39.026006,30507,1.16375,15.4,100.0,0.01316,1004.7,0,19.03,19.297,1.14266,0.84905,19.371,-0.34
2022-05-25 19:29:45.484705,30636,1.16867,15.4,100.0,0.0132,1004.7,0,21.425,21.901,1.14266,0.82018,22.032,-0.61
2022-05-25 19:34:12.365526,30807,1.17519,15.5,100.0,0.01326,1004.6,0,25.309,25.293,1.14312,0.78786,25.498,-0.19
2022-05-25 19:38:35.626788,31020,1.18332,15.3,100.0,0.01309,1004.7,0,30.596,30.532,1.1422,0.74187,30.852,-0.26
2022-05-25 19:43:11.330469,31366,1.19652,15.2,100.0,0.01305,1004.6,0,40.132,39.872,1.14174,0.68245,40.398,-0.27
2022-05-25 19:48:13.751483,31730,1.2104,15.4,100.0,0.01319,1004.6,0,50.809,50.099,1.14266,0.63656,50.85,-0.04
2022-05-25 19:53:12.114191,31980,1.21994,15.2,100.0,0.013,1004.6,0,60.478,58.967,1.14174,0.60088,59.913,0.57
2022-05-25 19:57:28.326807,32216,1.22894,14.7,100.0,0.0126,1004.6,0,71.257,69.552,1.13947,0.56342,70.732,0.53
2022-05-25 20:01:38.233029,32529,1.24088,14.9,100.0,0.01279,1004.5,0,81.933,81.571,1.14037,0.53657,83.015,-1.08
2022-05-25 20:06:53.083064,32758,1.24962,15.1,100.0,0.01295,1004.5,0,91.025,90.611,1.14128,0.51981,92.254,-1.23
2022-05-25 20:13:22.417801,33002,1.25893,15.4,100.0,0.01315,1004.5,0,99.757,99.986,1.14266,0.50507,101.835,-2.08
2022-05-26 14:32:18.310332,29575,1.1282,21.8,84.4,0.01624,995.4,0,2.052,0.97,1.17511,1.45023,0.64,1.41
2022-05-26 14:39:58.087594,29625,1.1301,21.9,87.6,0.0169,995.3,0,2.1,1.508,1.17567,1.42946,1.19,0.91
2022-05-26 14:43:36.665412,29653,1.13117,21.9,89.0,0.01718,995.3,0,2.206,1.83,1.17567,1.41519,1.519,0.69
2022-05-26 14:48:28.426279,29679,1.13216,21.9,90.6,0.01746,995.2,0,2.306,2.145,1.17567,1.40224,1.841,0.47
2022-05-26 14:53:05.914779,29708,1.13327,21.8,91.5,0.01764,995.2,0,2.43,2.538,1.17511,1.38295,2.243,0.19
2022-05-26 14:57:13.770630,29726,1.13396,21.8,92.3,0.01778,995.2,0,2.636,2.748,1.17511,1.37427,2.457,0.18
2022-05-26 15:01:37.944079,29746,1.13472,21.8,93.4,0.01793,995.2,0,2.817,2.981,1.17511,1.36483,2.695,0.12
2022-05-26 15:06:38.561992,29779,1.13598,21.8,93.5,0.01799,995.2,0,3.007,3.292,1.17511,1.34948,3.013,-0.01
2022-05-26 15:10:47.587731,29794,1.13655,21.8,93.9,0.01804,995.1,0,3.244,3.445,1.17511,1.34264,3.17,0.07
2022-05-26 15:16:37.306903,29834,1.13808,21.8,94.0,0.01806,995.0,0,3.542,3.811,1.17511,1.32464,3.544,-0.0
2022-05-26 15:21:02.644227,29856,1.13892,21.8,93.9,0.01807,995.0,0,3.895,4.016,1.17511,1.31495,3.753,0.14
2022-05-26 15:25:36.990712,29890,1.14021,21.8,94.1,0.01809,994.9,0,4.29,4.338,1.17511,1.30036,4.082,0.21
2022-05-26 15:30:12.869987,29927,1.14162,21.8,93.7,0.01806,994.9,0,4.715,4.67,1.17511,1.28477,4.422,0.29
2022-05-26 15:34:32.575865,29946,1.14235,21.8,93.8,0.01805,994.9,0,4.97,4.848,1.17511,1.27684,4.603,0.37
2022-05-26 15:39:17.578724,29967,1.14315,21.8,93.7,0.01803,994.9,0,5.379,5.039,1.17511,1.26827,4.799,0.58
2022-05-26 15:43:36.159864,30014,1.14494,21.8,93.4,0.01797,994.8,0,6.001,5.467,1.17511,1.2495,5.236,0.77
2022-05-26 15:48:06.658094,30043,1.14605,21.8,93.0,0.0179,994.8,0,6.445,5.718,1.17511,1.23814,5.493,0.95
2022-05-26 16:53:44.415399,29846,1.13853,21.9,100.0,0.01929,994.2,0,2.075,4.413,1.17567,1.32425,4.159,-2.08
2022-05-26 16:58:47.459702,29866,1.1393,21.8,100.0,0.01928,994.1,0,2.157,4.708,1.17511,1.31062,4.461,-2.3
2022-05-26 17:03:26.834861,29885,1.14002,21.8,100.0,0.01924,994.0,0,2.278,4.873,1.17511,1.30249,4.629,-2.35
2022-05-26 17:07:49.869443,29901,1.14063,21.8,100.0,0.01924,993.9,0,2.419,5.03,1.17511,1.29567,4.79,-2.37
2022-05-26 17:12:19.781110,29927,1.14162,21.8,100.0,0.01928,993.9,0,2.577,5.311,1.17511,1.28477,5.076,-2.5
2022-05-26 17:16:53.414269,29939,1.14208,21.9,100.0,0.0193,993.9,0,2.696,5.329,1.17567,1.28443,5.095,-2.4
2022-05-26 17:21:19.399089,29949,1.14246,21.8,100.0,0.01926,993.9,0,2.904,5.523,1.17511,1.27566,5.294,-2.39
2022-05-26 17:26:03.781864,29976,1.14349,21.8,100.0,0.01925,993.8,0,3.138,5.795,1.17511,1.26466,5.572,-2.43
2022-05-26 17:30:25.292729,29996,1.14426,21.8,100.0,0.01925,993.8,0,3.308,6.005,1.17511,1.25656,5.786,-2.48
2022-05-26 17:35:00.190862,30006,1.14464,21.8,100.0,0.01922,993.7,0,3.471,6.093,1.17511,1.25261,5.876,-2.41
2022-05-26 17:40:12.720521,30040,1.14594,21.8,100.0,0.01924,993.7,0,3.782,6.466,1.17511,1.23925,6.257,-2.47
2022-05-26 17:44:11.042908,30057,1.14658,21.8,100.0,0.0192,993.7,0,4.126,6.623,1.17511,1.23278,6.418,-2.29
2022-05-26 17:48:53.399737,30093,1.14796,21.8,100.0,0.01918,993.7,0,4.557,7.006,1.17511,1.21906,6.809,-2.25
2022-05-26 17:53:26.727071,30136,1.1496,21.8,100.0,0.0192,993.7,0,5.093,7.497,1.17511,1.20314,7.311,-2.22
2022-05-26 17:59:04.833833,30180,1.15128,21.8,100.0,0.01919,993.7,0,5.46,7.993,1.17511,1.18726,7.817,-2.36
2022-05-26 18:04:02.869164,30224,1.15295,21.7,100.0,0.01917,993.7,0,6.213,8.636,1.17456,1.16762,8.475,-2.26
2022-05-26 18:08:01.933022,30252,1.15402,21.7,100.0,0.01915,993.7,0,6.65,8.958,1.17456,1.15801,8.804,-2.15
